Sim No.,Lambda,Year 0,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Year 13,Year 14,Year 15,Year 16,Year 17,Year 18,Year 19,Year 20,Year 21,Year 22,Year 23,Year 24,Year 25,Year 26,Year 27,Year 28,Year 29,Year 30
545,0,64372,60289.513195995,55600.3654148405,42692.4066996815,31568.0937344479,24928.7817472357,17982.6149980835,12607.5729012625,7989.88988258407,4554.86929789272,2587.4237106848,850.761792511504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,64372,64814.9327192657,62177.9520880021,60738.2084385149,59161.0705887895,55709.4151598944,52640.4412319435,50074.4487973225,46783.2351867951,44526.8476963308,43577.2772479046,41720.3724072209,39809.9744322988,36760.0871484505,22863.7194374982,15064.5078988154,10534.1616715114,7699.86316462432,4039.15960388996,2007.44910100925,236.455217544892,0,0,0,0,0,0,0,0,0,0
547,0.941048991641992,64372,59822.625585844,57733.7787772209,57865.1542859014,56987.4807402617,55079.1078941779,53472.8936942315,50534.6341342606,49465.107335702,47713.8028559664,47124.7685370537,44620.0730013115,43059.8702870522,39026.9570623609,36244.5012916188,33583.8373847601,31914.4466492405,31188.1936114793,30491.1491452009,28509.0580079379,27907.8478949012,25102.2897559182,23141.4474454699,21537.2495923983,18954.3246395078,17736.7939621948,15331.0862210378,13394.4925385727,12185.3259918445,10747.7214326222,10169.3186779511
548,0,64372,68158.0773269686,69409.5833219103,67082.4217924008,61130.580688228,45835.708029931,28860.622531494,20428.1834883732,14465.5695998588,9725.2402690022,6756.24415739895,3948.87553947117,2106.85670678305,414.530671916715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,0,64372,62578.1235679304,61240.0893233872,61642.2595552408,59213.2535173659,56612.9678884822,53020.503508407,54920.9107109902,51521.9689233672,47572.0657354019,43611.6614602518,39342.4654947898,35723.0750913405,34138.6279997008,32507.3677168797,30463.991914142,27877.6884507955,25374.8696748098,23047.1599652364,21518.4382768668,20618.4570460598,18745.6018321226,16887.8884535345,14509.3554638045,9480.5315009393,5108.33085479729,2861.72066348246,1071.50064658762,22.2803427262338,0,0
550,0,64372,63512.470331645,61533.4485129872,59866.7172555442,56940.0438288984,55207.6019502173,56539.8104445131,58847.2509333323,57040.5885207639,54664.9876512776,53891.6094714404,51513.6682797435,50810.9880054675,51072.9667253352,49931.9597571333,48121.654348315,45958.9613615447,33785.4876103152,26440.0749846278,20051.3299387081,14990.159895967,9049.78663410189,5040.24847368043,2792.54547601204,1095.90636164521,72.5962397773381,0,0,0,0,0
551,0,64372,58721.1426477575,56659.4781873673,51501.0334126676,47865.5163859144,36888.0840629087,28373.5320077962,18223.6902768596,12587.5386946571,7549.23497705868,4367.48333545243,1991.71307421077,296.568564736191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,0,64372,67615.448899658,65497.2408604301,61861.337441089,56613.1342768168,51908.136617086,50872.4903355638,49336.3409470914,48229.3038478298,31722.5250261059,20471.1589342859,13885.6503981845,10055.855746714,6504.31508498231,3718.93634359797,1130.69588466927,68.3601941505243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,0,64372,65938.0083192358,61240.9539631509,45929.1850972272,31669.8068764371,19502.3351677431,14075.9469805625,9597.76738684902,5639.44903495075,3188.6297544582,1388.81373539991,67.3890862943446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,0,64372,65222.4641987478,64979.0246504424,62697.0015121763,63205.0506993166,66062.6708588906,68046.3091060922,68604.5424187542,46207.1523171687,34711.9877237008,22748.0171367711,17927.7476602437,11811.972206489,8116.1657298444,4995.87783588084,2912.3479462647,1316.04796428031,82.714997559093,0,0,0,0,0,0,0,0,0,0,0,0,0
555,0,64372,57453.7322866898,55070.1295322982,50522.109178146,47905.8577368357,36833.5772539544,26679.4032223525,17995.929266459,13936.7098907858,8445.76716637576,5026.95763217899,2499.41911285867,878.238688800972,8.5882888809002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,0,64372,64335.0835694805,59032.2607294697,39904.0409105225,25552.1546816324,19043.268863472,11260.5233409867,6889.91153180666,3948.67559250377,1328.20921416414,64.0208193377116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,0,64372,58617.34944627,54748.2891758126,53558.3614567454,50826.3270248835,50399.7349207836,48338.3802290511,45254.0078215977,41738.9048995883,39912.7384246703,37381.9456843821,36045.566753062,26852.5408105607,16453.2267832142,11871.720104095,7494.1704792335,4114.77945423961,1981.52262322264,250.882113605732,0,0,0,0,0,0,0,0,0,0,0,0
558,0,64372,60385.3980568958,58985.4431288444,58123.9409251739,55330.2658130444,55633.1669497622,53095.8113874024,54029.0223713158,52959.6753444831,50792.89254172,46540.9102035269,30661.1653163941,22215.9036834475,15402.7360817795,10703.2571205126,7703.16136696583,4449.28952414165,2051.70236462774,625.335883246856,0,0,0,0,0,0,0,0,0,0,0,0
559,0,64372,64533.3253113871,64410.0935769591,62807.7970096726,47778.2977703043,36688.3309233426,26095.2080901374,16754.1831462094,10055.8893363551,6047.41394207995,3007.20445704827,1304.49368777668,68.2297865155792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,0.971907857856198,64372,64120.3777953151,60134.3554328317,59353.4681521358,56782.1879010889,58189.1763437827,55018.8844229409,52463.8817058878,52458.6993229696,53791.0659845587,51829.5881213133,51750.3938119043,50557.8990416596,46284.4156156849,42784.3616708624,43434.9781066218,41326.2413774986,39685.0828319868,38717.3307425478,38836.8214635784,36435.6565581438,34309.0224875806,34640.1848288319,34132.0693412759,34108.1896116347,31013.1378794468,30699.7694690569,28907.7783162808,27075.7556397004,25712.5447027475,26865.6727129339
561,0,64372,69552.5090965552,71508.8648469679,69377.9208093672,67523.6600889784,64086.2085952896,62864.6265978374,62674.0574831131,61084.7705855916,60686.0192887447,60368.122148436,54906.5005450489,43471.2534647476,33137.5078217344,23812.8612490334,16052.7842744306,10373.7418575073,5981.68282452994,3045.43185797663,1179.51045106668,43.1058956017441,0,0,0,0,0,0,0,0,0,0
562,0,64372,63759.9163745451,64417.5473224125,64829.0609754943,67192.08310936,60822.7403553424,58613.4128598829,57555.8433142468,54948.9669273277,39665.6841259276,28791.7274883974,22275.4180246811,16592.0580204394,11244.1770742702,7761.28452511249,4710.68353180705,2972.22877289293,1348.93690109013,51.1309621721801,0,0,0,0,0,0,0,0,0,0,0,0
563,0,64372,61014.5722267222,58145.6562633608,55133.7077415544,52710.8091113586,51795.6232344166,50043.8855966026,48587.7903579806,45374.7513676044,43992.4348192047,43002.0889684911,39925.8048620612,38287.8607793625,36475.0747437113,33552.0103604229,32840.6642998362,31796.4320104308,29356.6056417215,26554.0694371228,24525.8330256207,22881.4882900304,20993.9807672334,20355.8344282594,19453.6201226446,11956.5976730783,7220.02421596595,4417.99581233941,1698.13218144774,98.1005004903415,0,0
564,0,64372,61098.1923547522,59151.3735431671,57217.0081637423,55258.6552376916,54856.5606660335,50371.2615981539,48808.167339011,46010.7041950499,34528.5671045185,21363.6299276974,15823.3932747692,11110.9172223754,6511.01587205188,3714.66682228652,1652.5429605839,104.62378794247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,0,64372,60192.2722566858,59296.4050416175,61009.145341378,58224.2766406727,56493.0717690142,56218.7835223315,43423.1089212054,33853.3130389684,22564.1318979146,14851.6653482852,10274.4918764535,7352.34915227565,4185.66992859834,2607.90770237068,1181.4222881864,53.5076428526159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,0,64372,63960.7955737517,60805.7631559955,58410.9869797902,57766.1012186827,57411.0651559731,58528.9024550756,57566.5803320091,42934.8230872091,31065.242989954,21747.8474864497,15664.8614959573,9998.49978057949,6123.0262268552,4095.22900460725,2558.27239651667,885.759884619683,6.83706632865116,0,0,0,0,0,0,0,0,0,0,0,0,0
567,0,64372,64631.8327262206,44276.6929508815,30374.7724610778,19252.6325183121,12794.2079504463,8756.18108112566,4668.04508867016,2174.50194290498,441.0478078189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,0,64372,65476.3226660392,64167.2302550407,62293.844565064,61903.7988589699,62753.050054717,60831.4974925616,60706.6890314605,58315.7297557404,43197.1987267454,31765.3679583658,20652.2134254341,14998.7851189222,9709.51897983818,6112.51206509246,3597.55079116741,1570.65545548796,122.86876008922,0,0,0,0,0,0,0,0,0,0,0,0,0
569,0,64372,62963.4059523144,59823.0621862889,55321.4343247346,52501.4528979924,51535.5154919882,48798.8839936152,49073.8578164547,48553.6106074941,45105.0771829299,43523.6388650973,43305.0402893517,41811.2164440985,39309.4486389471,38722.1073304041,38207.942751623,36412.9721025323,34798.3659719298,27924.1883628181,17365.170770948,12128.9608474111,8289.32340969381,4715.51173020412,2047.01946377097,125.397437633587,0,0,0,0,0,0
570,0,64372,63264.4460603119,60853.2263560767,58550.289603767,53027.9497931937,41331.3884605345,28544.8905587968,19893.1350161195,13227.606565504,7637.99347849597,4323.29764366717,1922.72016439123,293.999809321449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,0,64372,66188.454270603,67667.4442737662,64067.9197812832,63759.339855382,62998.0545700788,56732.814774495,56359.4957732858,57304.9198456164,53028.0361893341,52879.7899533637,54210.9321750847,53790.3652397445,42156.580692515,28393.5267844075,19250.1531440013,13218.5903045217,9330.05635923555,6270.57439868361,3303.52798833366,1704.19877719802,178.065154904391,0,0,0,0,0,0,0,0,0
572,0,64372,62323.5108185272,65671.0048464626,64702.7836399684,62180.040600813,63962.4335703354,59867.0710148092,45524.168544195,36361.3211537702,27443.3273064478,21806.3140578724,16225.1659194575,11168.1777232562,7430.75541608164,4722.69336402901,2949.92913136349,1134.73328269652,45.3118690421807,0,0,0,0,0,0,0,0,0,0,0,0,0
573,0,64372,61506.7280204557,62319.6823105227,64028.868474738,58795.1132858841,43983.1785539849,31304.7003813662,22715.8889643598,16221.8805625123,11890.7427306138,7692.82199694404,4661.79559776835,3163.72762199321,1378.11733671533,47.3885319147833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0,64372,62402.538161363,58787.1782451309,57298.1874689723,53736.249524322,53824.903574428,50098.2141304066,49725.7213844334,50119.2440069924,50245.1108442912,47901.6864965082,36953.3523823304,25960.2449817386,18515.0617502503,13100.7496791349,8539.98076617576,5557.66653317502,2586.94498254101,913.014918955956,0,0,0,0,0,0,0,0,0,0,0,0
575,0,64372,63494.2855792007,62333.3957705662,63081.089372401,60614.628145681,60828.1053282489,58151.874067771,39013.0994612347,27652.5512022464,19391.2872832096,14019.9743204919,10006.0789074714,6747.92827592966,4206.88569102698,2336.94101238981,862.6497628334,1.29971183919182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,0,64372,59017.350038649,57456.0293302256,53378.6081805039,53088.9154461248,50817.2115709722,49158.5819623897,47114.7958441743,46794.45719491,47754.1255077092,47211.1983809616,46992.2317740653,46292.3455743989,42492.1483851917,42415.0540658043,42421.5922093969,42382.9189260552,29726.1651608152,19286.6459641973,14095.5451222292,9725.61440148898,5611.22015582449,2666.63635486181,939.19894950224,7.95861537232456,0,0,0,0,0,0
577,0,64372,63656.1910483438,59431.0761838258,58563.9367064483,53523.8985209711,50409.7966271868,46849.221954381,42451.3948230429,40671.1233870586,39762.5891785577,36441.0761949569,26106.2249634372,18873.1482909858,13141.3143326852,9035.04112493784,5896.3610001749,2661.93943795144,616.031429539462,0,0,0,0,0,0,0,0,0,0,0,0,0
578,0,64372,64857.2727947132,61428.499227134,64138.8211377685,59676.4024532919,45197.7453840513,33113.5428851578,21472.0690925247,15775.8891383935,9659.1334780785,6297.95464136259,3070.00768355233,1493.39499507672,148.041636391547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,0,64372,58147.2961601006,56150.7113951306,54951.2849827613,50901.6064313006,36195.3327831672,28673.5945462632,18924.6855409631,13784.0540355636,9710.56371209125,6688.3550363409,3609.19346039626,1824.83767210609,409.328725029603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,0,64372,62866.6993806535,44790.0783497579,27657.8741781055,19954.9807333844,15075.8001694394,9264.97094646096,5587.43945117256,2782.66642105054,1092.13736804082,36.9528667938701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,0,64372,60499.1353500159,58274.8662574142,58002.0448782641,57038.661533734,52539.723912372,48780.4135393444,48639.1193175396,47429.9195356844,46000.0564911615,44693.4811347482,41173.850966957,29709.6080115636,20608.5090993377,14165.5270650321,9555.01986219841,5117.33108472583,2219.16316384155,268.80348156589,0,0,0,0,0,0,0,0,0,0,0,0
582,0.930555881457004,64372,65832.5656240281,66560.2853079044,69183.8797694604,71751.7465776461,67703.1130447833,65564.625100794,62193.6315590109,60349.8311296732,57496.1920958297,56454.6504691391,50463.5076947109,47241.9748327301,45228.700638004,43516.2029270831,43592.6640402092,41836.6688527814,39029.1807521513,39518.3915439494,38760.6829442949,36271.4786200714,35268.2906299871,31902.4182487126,31466.5741419338,28760.7097212578,27783.3864670756,26619.3167268619,19819.679462213,13755.7527535839,8809.57989789183,6055.66895437169
583,0,64372,60550.0994866088,55944.2323315113,55296.6717295907,53523.6385988999,54508.9419991225,52293.4479686745,48283.8861697615,32755.2942692265,24962.4223274733,18449.3836139679,12487.2587976215,7255.47465126697,4592.19344874485,2196.73890585337,589.237737213504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0,64372,63792.0242026555,62253.6730731469,60691.8293393778,58227.7624626646,39083.964822377,28026.9768421484,20199.3264871925,13169.2065858795,8855.64079656056,5859.49777850172,3508.15080008389,1574.00957750698,166.482078446807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,0,64372,56545.7883070868,54423.1730314424,54245.0913274408,52622.4038631206,49999.6624740873,48623.1605678697,48231.8203573595,44801.0576834721,30030.3550724571,22989.2455127005,14914.9184163562,9753.37007478408,5949.59846206852,3677.44645577784,1673.14679013877,91.1786778878509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,0,64372,58180.1907204838,45914.4570956981,35272.9266934953,22189.8294512979,15963.1647131441,10610.4113840959,5793.68917395099,2848.70183108872,1140.40585649783,30.0981586932985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,0,64372,61366.1213060048,60429.9858147886,58253.1614322287,53402.7416061984,50954.7345593475,46461.5303402579,45687.9247465989,42011.2602536856,39967.5872981527,39371.1585173841,36587.8907617195,35184.1100974205,31977.8311601212,30336.9568208434,27973.8459459054,25845.4493726893,23733.0509415334,21062.6867944138,12080.5740740064,6482.33418271137,3852.07063654053,1420.72271144478,59.8947233139452,0,0,0,0,0,0,0
588,0,64372,61513.0240496545,55241.6320998138,37301.3439354555,25377.3628686482,18708.431571889,13312.3280196965,8340.92078663129,5282.08523230612,2819.3931165254,1303.91356074404,79.4121664054449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,0,64372,60170.8848889174,61075.4974633036,60218.1152622448,60728.4016012254,58661.7913073022,57126.3861081676,56742.6347617695,52571.6077836035,39942.3167292938,25545.3971092441,18581.3210252266,12391.4818522471,8026.99952916744,4673.98314353166,2443.6070875373,788.569661563611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0,64372,62446.4437592064,45516.664918079,31910.5563212628,25826.5567012204,18031.8881752921,11389.3399749072,6666.5241057208,3882.43429124084,1975.45253870129,535.543491319163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,0,64372,63707.053823883,62614.1298841131,61654.532387846,58175.5789847343,52550.4552880858,50686.3419421506,46785.2956859177,44684.7782808243,43865.0335107132,42027.9531767414,40008.8217916086,36744.827020147,36139.1682222514,35532.6939642625,35978.5891484009,33041.6288562769,31760.2503787376,30239.1219561668,28068.2064538409,26002.4783176038,24624.44359683,17148.5567660631,11892.0612435551,7895.33969802296,4274.94265650628,2332.40151451878,455.978222813605,0,0,0
592,0,64372,60150.5521187574,62708.5066395549,57839.6683086409,51758.8507018454,48548.8519710679,42493.073918685,31642.9610337177,22589.6174346838,16489.6921863702,11156.8508066566,6627.82268086866,3789.50983028631,1437.9427340483,98.097227672661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,0,64372,65096.123661387,61862.833391947,60367.7816492278,59078.3595596905,54228.4142490764,57127.6891435239,57484.6145429705,51230.9009401138,50245.7560580861,50271.0484704528,47604.1638345648,45048.1072288932,44575.7687315757,40278.7678902357,36994.827704269,29820.3868007564,20314.4756234654,15948.1950545472,9744.77835436117,5751.16467510096,2825.08771569978,927.129456939547,3.67362536991513,0,0,0,0,0,0,0
594,0.861548553496539,64372,62149.9278980896,55627.6389822905,53654.2603982823,52022.1092394325,49348.7553037458,47096.7321048183,45196.0403272997,43552.5052178232,42932.5371858274,40550.1379505879,38565.8946166857,36155.299149992,33407.266455434,34650.937635359,32568.8128815456,32751.3455103261,29634.8612610754,28583.8730550044,29321.0357046283,27322.4167668203,25672.4692937613,22044.5346997274,21160.2739836153,19370.3336440216,13985.7927730017,9149.36616957891,4559.70452627296,2097.4987855749,164.122125832166,96.2676438281828
595,0,64372,58356.250987054,52560.3138801863,52704.4561939902,52149.1765891874,50699.6934572107,34199.555018236,23544.2226553628,15483.3156928066,10535.4215153108,6865.87624881664,4088.72575338929,1677.47680657981,182.679136161355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0,64372,61083.1230548285,58121.0890578523,57005.4239940104,57044.1171538268,53802.8402859904,51438.7366792281,37029.3278122658,28046.2645791532,22966.0158278403,14284.8934861522,8509.41751525505,4649.47372850843,1979.97450963673,407.434419374271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,0,64372,67311.5647300621,64534.1367637246,63660.4985202319,59962.7822289221,56578.7627127466,55138.5763042531,52197.9083115602,50653.362645649,43894.6003763049,32088.9733995421,21663.6929421686,16198.8726151749,11828.7178914812,7430.11719027311,3799.91853067549,1798.51235892314,303.074251137748,0,0,0,0,0,0,0,0,0,0,0,0,0
598,0,64372,57463.6598112692,56106.6291033263,52239.0199948505,51933.345971481,54370.021558414,53756.3346329932,53813.3162488454,50025.6215132467,48758.7254694048,47896.0203160556,47602.9495930926,45495.3758901072,46274.1971552926,43852.6369419493,43664.2676135061,41280.2017245473,38811.52435719,38172.488808354,28027.2718234579,19366.6359912507,13804.60901738,8399.0526906494,4340.93638492119,2144.15117948543,271.689164413788,0,0,0,0,0
